id,name,description,picture_url,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_is_superhost,host_response_time,host_response_rate,host_acceptance_rate,reviews_per_month,region,cleaned_name
4192138,Penthouse with Private Jacuzzi,"This is an awesome space for travelers wanting a quiet oasis after  a long day. Minutes to shopping Orchard Rd and CBD. Bonus - There is a private jacuzzi and rooftop pool, accessible from the bedroom! A very special space.",https://a0.muscache.com/pictures/54125635/922bc25d_original.jpg,Kallang,1.31629,103.84942,Entire rental unit,Entire home/apt,4,2 baths,1,2,260,92,119,4.7,4.72,4.8,4.88,4.9,4.57,4.51,FALSE,FALSE,within a few hours,90%,25%,0.96,Central Region,Penthouse
4271250,City Ctr_RiverValley/GreatWorldCity,"Service apartment move in condition. Just bring your luggage!<br />Compact size 35 sqm/377sqft suits 3 persons. Fully equipped with hi speed wi-fi, smart TV, kitchen area (oven, washer/dryer, induction cooker) & basic amenities. Stroll along River Valley road to Great World City or Valley Point shopping malls. Savor famous hawker delight at Zion Riverfront Hawker Center, variety of restaurants/cafe.<br />Orchard MRT is 3 bus stops away. Easy to hire taxi to major attractions which is within 15 drive.",https://a0.muscache.com/pictures/7e909b78-f4e8-4e5c-bb2b-3613e6a4a2a0.jpg,Tanglin,1.29565,103.82867,Entire rental unit,Entire home/apt,3,1 bath,1,1,266,92,169,4.94,4.92,4.93,4.97,4.98,4.82,4.86,FALSE,FALSE,within an hour,100%,85%,1.4,Central Region,Tanglin entire home/apt
4380000,Prime Orchard Master Near Somerset,A cosy room with en suite just newly renovated (Full kitchen with washer and dryer too)located in a prime residential heritage  district where homes rental starts at 17k per month all amenities are available from food to entertainment and shopping etc - all ten minutes away to  prime Orchard road,https://a0.muscache.com/pictures/9802d33d-570f-482f-9b66-0173836ac9c8.jpg,Newton,1.30689,103.83834,Private room in rental unit,Private room,2,1 bath,1,1,98,93,8,4.38,4.25,3.88,4.5,4.75,4.88,4,FALSE,FALSE,within an hour,100%,83%,0.07,Central Region,Prime Orchard Master
4441346,Penthouse Studio w/ City & Sea View for Long Term,"570 sqft 1+1 room studio, conveniently located on the East Coast of Singapore. Panoramic seaview and city skyline and is fully furnished. Extra bed can be arranged. Minimum 3 months rental. Katong Park MRT station just 1 min round the corner.",https://a0.muscache.com/pictures/82660384/97019b7e_original.jpg,Kallang,1.29997,103.88536,Entire loft,Entire home/apt,3,1.5 baths,1,1,130,92,4,5,4.75,5,5,5,4,5,FALSE,FALSE,,,,0.03,Central Region,Penthouse Studio w City Sea View for Long Term
4499317,Heritage Collection on Seah Premium Loft,"Centrally located in City Hall, this apartment is a stone's throw away from the Suntec Convention Centre, Raffles Hotel, National Library and Raffles City Shopping Centre. Perfect for business and leisure travellers! <br /><br />Apartment size: Approximately 190 sqft<br /><br />Booking policy: Shortening of stay dates is strictly not allowed.",https://a0.muscache.com/pictures/miso/Hosting-4499317/original/27a7667e-7030-4540-9b10-d7d2ae42ba78.jpeg,Downtown Core,1.29489,103.85401,Room in aparthotel,Entire home/apt,2,1 bath,0,1,194,1,268,4.83,4.83,4.8,4.79,4.9,4.92,4.74,FALSE,TRUE,within an hour,100%,98%,2.17,Central Region,Heritage Collection on Seah Premium Loft
4541072,Condo-4 MRT-stops-to-Orchard-15 min,"Spacious Room w unobstructed greenery view<br />10 mins from Braddell n Caldecott MRT stations green windy and quiet,fully furnished w double bed and air conditioner, access to full kitchen, club facilities, pool n tennis courts  Central area opposite MacRitchie Reservoir where u can enjoy a nature<br />Reserve jog",https://a0.muscache.com/pictures/ffc2bb37-fd14-47f4-a392-ea32840d3f5f.jpg,Toa Payoh,1.34081,103.84165,Private room in rental unit,Private room,2,2 shared baths,1,1,80,93,17,4.29,4.59,3.76,4.76,4.82,4.76,4.35,FALSE,FALSE,within an hour,100%,83%,0.16,Central Region,Condo
4541183,Boat Quay Studio Premium River View (South bridge),"Studio Premium Apartments are ideal for couples travelling together or business travelers looking for a short stay. Fully furnished with essential amenities, this will be your home away from home.<br /><br />Food and grocery options are also only a stone’s throw away!<br /><br />Booking policy: Shortening of stay dates is strictly not allowed.",https://a0.muscache.com/pictures/miso/Hosting-4541183/original/6746a529-be79-459e-b5e8-c9a291aad2ef.jpeg,Singapore River,1.28816,103.84826,Room in aparthotel,Entire home/apt,2,1 bath,0,1,218,1,328,4.77,4.8,4.82,4.78,4.88,4.87,4.68,FALSE,TRUE,within an hour,100%,98%,2.67,Central Region,Boat Quay Studio Premium River View
4561032,Master M1P attached bathroom @ heritage apartment,"This Room's features include:<br />- Lockable BED-room & Fully Private (no sharing with strangers)<br />- Airconditioned + Private Bathroom <br />- DoubleBed, study table + chair, Cable TV<br />- Simple Bedsheet & Towel<br />- Unlimited wifi 1gbps<br />- Note this is a big shared apartment with 7 other housemates",https://a0.muscache.com/pictures/532b981d-7795-484e-8aca-abf7fa79636e.jpg,Kallang,1.31288,103.85792,Private room in rental unit,Private room,1,1 private bath,1,1,67,92,2,3,3.5,4,4,4.5,3,3.5,TRUE,FALSE,a few days or more,17%,100%,0.02,Central Region,Master M1P attached bathroom heritage apartment
4619928,"1970s Bunkbed Private RoomA, no-sharing","* NOT for holiday visit pass holder<br />* 3mth lease and above is considered here, the longer the better<br />* Once booked, u need to submit your immigration pass, employment pass, work permit, student pass, foreigner passport or local / PR nric<br />- Airconditioned Bunkbed private room for you, no sharing with strangers<br />- You own the whole private room<br />- Wardrobe & study desk, simple bedsheet + towel <br />- Access to Three bathrooms (with 5 other tenants)<br />- Free access to 1gbps wifi",https://a0.muscache.com/pictures/a9aff07e-edbd-4806-b3a9-671dd5646328.jpg,Geylang,1.31563,103.88285,Private room in rental unit,Private room,1,3 shared baths,1,1,69,92,3,4.33,4,4,4.67,4.33,4,4,TRUE,FALSE,a few days or more,17%,100%,0.02,Central Region,1970s Bunkbed Private RoomA nosharing
4712676,B&B Homestay- Deluxe Room with SEALY-King Bed,"My Home is a Spacious 1400sq.ft. Designer 3-Bedroom Hdb Apartment with a Cosy Deluxe B&B Bedroom.<br />Furnished with a SEALY - King Size Bed with Superb  Posturepedic Mattress, Built-in Wardrobe,  plus Extra Luggage Storage, WORK FROM HOME ready with: 1Gbps-Broadband LAN/Wifi, 24in LED Monitor, Bath Essentials, Clean Towels, Good DIY BREAKFAST included.<br />Please MESSAGE ME BEFORE PLACING YOUR BOOKING. Let us chat so that I may advise you if my home is within an easy commute to your office, Thanks.",https://a0.muscache.com/pictures/b96906ed-97c8-43c6-a10a-3e3558d8149c.jpg,Ang Mo Kio,1.36747,103.83865,Private room in condo,Private room,1,1 private bath,1,1,76,92,4,5,5,5,5,5,4.75,5,FALSE,FALSE,within a few hours,100%,100%,0.04,North-East Region,BB Homestay Deluxe Room
4741630,Balcony View Ensuite @ lowrise heritage apartment,"- Personal Balcony space with great views<br />- Airconditioned, Lockable BED-room & Fully Private <br />- Personal Bathroom & water basin<br />- Queen-Size / Double-bed, study table + chair, Cable TV<br />- Basic Bedsheet / Blanket / Towel<br />- Free wifi 1gbps",https://a0.muscache.com/pictures/miso/Hosting-4741630/original/b084d014-66cf-46aa-b0dc-dc6b43d881bf.jpeg,Kallang,1.30793,103.86276,Private room in rental unit,Private room,1,1 private bath,1,1,59,92,1,5,5,5,5,5,5,5,TRUE,FALSE,a few days or more,17%,100%,0.01,Central Region,Balcony View Ensuite lowrise heritage apartment
4863317,highrise heritage queenbed RmA1 (Not TOurist),"Within an Apartment, Old Heritage Building<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Airconditioned, Double-bed, study table + chair<br />- Plain Bedsheet, Towel<br />- Free wifi 1gbps<br />- Access to Two bathrooms (shared with 2 other housemates)",https://a0.muscache.com/pictures/9be4c07e-6c40-4b08-92a6-7725a669dfbc.jpg,Outram,1.28511,103.84249,Private room in rental unit,Private room,1,2 shared baths,1,1,49,92,1,5,5,5,5,5,5,5,TRUE,FALSE,a few days or more,17%,100%,0.01,Central Region,Outram private room
4869221,Fireworks view* Ensuite+LivingRm (Not for Tourist),"- Private living room space with cable-TV and sofa<br />- Lockable Room & Fully Private <br />- Airconditioned (control via your own remote) <br />- PERSONAL shower cubicle inside bedroom<br />- Queen-Size / Double-bed, study table + chair, your own bar fridge<br />- Free/Unlimited wifi<br />- Note that there's 4 other housemates living in this shared apartment but they have no access to your private living room space<br />- Note toilet cubicle is outside bedroom",https://a0.muscache.com/pictures/30f7fb9d-860c-4c26-b6bf-93561135a0ad.jpg,Outram,1.28563,103.84212,Private room in rental unit,Private room,1,1 private bath,1,1,79,92,2,5,5,4,5,5,5,5,TRUE,FALSE,a few days or more,17%,100%,0.02,Central Region,Fireworks view EnsuiteLivingRm
4926170,Room 4B in Terrace House @ Thomson Village,"Aircon, with full furnishing. Cooking and washing available.",https://a0.muscache.com/pictures/00fdfeb9-796a-45f3-a33e-2fb5d317e684.jpg,Bishan,1.352986736,103.8315774,Private room in home,Private room,3,2.5 shared baths,1,1,45,92,3,3.67,4,3.67,4.67,4.67,5,4,FALSE,FALSE,within an hour,100%,88%,0.04,Central Region,Room 4B in Terrace House Thomson Village
4973227,Boat Quay Studio Apartment (South bridge Wing),"Studio Apartments are ideal for couples travelling together or business travelers looking for a short stay. Fully furnished with essential amenities, this will be your home away from home.",https://a0.muscache.com/pictures/miso/Hosting-4973227/original/ccbee27e-7e77-45cd-a612-af114c7769f2.jpeg,Downtown Core,1.28945,103.84879,Room in aparthotel,Entire home/apt,2,1 bath,0,1,168,1,173,4.72,4.73,4.77,4.69,4.87,4.87,4.62,FALSE,TRUE,within an hour,100%,98%,1.45,Central Region,Boat Quay Studio Apartment
4989903,HVIr2-Holland Village Condo,"Swoop into Singapore’s alluring “Bohemian” enclave right in the heart of Holland Village. A hot spot for expatriates around the world, our modernly designed apartments, situated just beside Holland Village MRT and major bus-stops, features amenities that allow you to sit back, relax and take a breather.",https://a0.muscache.com/pictures/e65829e9-135c-4e2d-9bc5-3ab2003f29ab.jpg,Bukit Timah,1.31262,103.79717,Private room in rental unit,Private room,2,1 shared bath,1,1,78,92,5,4.4,4.4,4.6,4.2,4.4,4.8,4.2,FALSE,FALSE,within an hour,100%,80%,0.04,Central Region,HVIr2Holl
5040689,Exquisite & cosy room for rental,big beautiful balinese room for rental with brand new furniture . Easy access to downtown and MRT with a minute walk to the bus stop.<br />Reservoir view with beautiful sunset . 42inch TV with fast speed internet. Generous closet space and treadmill. This room is for female tenants only,https://a0.muscache.com/pictures/78159618/2cbf388f_original.jpg,Ang Mo Kio,1.37165,103.82881,Private room in townhouse,Private room,1,1 shared bath,1,1,40,92,5,4.8,5,5,5,5,4.8,5,FALSE,TRUE,within an hour,90%,57%,0.06,North-East Region,Exquisite cosy room for rental
5052014,Modern Serviced Studio in CBD w MRT,"We offer a modern design ensuite studio with housekeeping and amenities, located in the heart of CBD along Cantonment Road next to Tanjong Pagar MRT.",https://a0.muscache.com/pictures/66917563/13b97e2b_original.jpg,Outram,1.27428,103.84133,Entire serviced apartment,Entire home/apt,2,1 bath,0,1,150,6,14,4.64,4.57,4.86,4.64,4.71,4.79,4.57,FALSE,TRUE,within a few hours,94%,80%,0.12,Central Region,Modern Serviced Studio in CBD w
5116961,ROOM in magazine-featured apt,"Situated in SG's trendiest neighbourhood, Tiong Bahru, the apartment is featured in magazines for its ultra-modern design, European fittings and comfortable setting. Private room on offer here although whole apt available for certain dates. Close to 2 subway stations, major attractions (Chinatown and downtown 5 minutes away) & amenities (like a mall, wet market, food centre and hip cafes and pizza joints).",https://a0.muscache.com/pictures/64021159/39efe391_original.jpg,Bukit Merah,1.28366,103.83188,Private room in rental unit,Private room,2,1 bath,1,1,165,92,1,5,5,5,5,5,5,5,FALSE,FALSE,within a day,100%,,0.01,Central Region,ROOM in magazinefeatured apt
5233415,Furnished CBD Serviced Studio w MRT,"Located right at the entrance of the City Centre of Singapore in a conserved landmark, this studio apartment offers you a contemporary home within a heritage building built in the Art Deco style. <br />Multiple units available for short-term/long-term!",https://a0.muscache.com/pictures/66924491/75fa1bad_original.jpg,Bukit Merah,1.27619,103.84074,Entire serviced apartment,Entire home/apt,2,1 bath,0,1,154,6,25,4.8,4.68,4.8,4.92,4.88,4.88,4.56,FALSE,TRUE,within a few hours,94%,80%,0.23,Central Region,Furnished CBD Serviced Studio w
5253599,Exquisite Balinese studio for rent,"Beautiful Balinese studio for rent in town. Only 4min to Farrer Park MRT . New renovation and exquisite solid teak furniture .Complimentary High  speed wifi ,42inch smart TV and security.Easy access to town and amenities. Walking distance to cafes, restaurant , supermarkets and mall. Unique apartments",https://a0.muscache.com/pictures/65646875/ddb1fe7e_original.jpg,Kallang,1.3171,103.85742,Entire rental unit,Entire home/apt,2,1 bath,0,1,80,92,11,4.73,5,5,4.91,5,4.55,4.73,FALSE,TRUE,within an hour,90%,57%,0.09,Central Region,Exquisite Balinese studio for rent
5339318,2br Orchard Rd condo on Sophia Hill,Brand new 2bed apartment near dhoby ghaut mrt. Walkable to plaza singapura and orchard road. Plaza Singapura is a newly renovated mall with lots of dining options as well as supermarket Cold Storage. Also very close walking distance to Bencoolen area,https://a0.muscache.com/pictures/74358164/15d5f28f_original.jpg,Rochor,1.30358,103.84575,Entire rental unit,Entire home/apt,3,1 bath,2,2,971,92,2,5,4.5,5,5,5,5,5,FALSE,FALSE,,,,0.02,Central Region,Rochor entire home/apt
5446857,Large & luxury Studio in CBD/MRT,"This is the largest studio apartment in Triple 2 Studio, located in Tanjong Pagar next to CBD and near MRT (Tanjong Pagar and Outram Park MRT Stations). Brand-new, fully-furnished and serviced with weekly housekeeping and amenities. Stay in a 5 star location with A star service today!",https://a0.muscache.com/pictures/74c75f7c-bf73-438f-8dc1-9c9b6a411977.jpg,Bukit Merah,1.27626,103.84073,Entire serviced apartment,Entire home/apt,2,1.5 baths,0,1,194,6,5,4.6,4.8,5,4.8,4.8,5,4.2,FALSE,TRUE,within a few hours,94%,80%,0.06,Central Region,Large luxury Studio in CBD
5448209,"CBD Studio: spacious, serviced, MRT",Triple 2 Studio is a brand new serviced apartment extended from a heritage building located on Cantonment Road and near 2 MRT stations (Tanjong Pagar and Outram Park).<br />We offer a spaciously designed ensuite studio with housekeeping and amenities with high windows and natural light.,https://a0.muscache.com/pictures/76086729/90b5bc75_original.jpg,Bukit Merah,1.2744,103.84063,Entire serviced apartment,Entire home/apt,2,1 bath,0,1,179,6,14,4.79,4.71,4.93,5,5,4.86,4.64,FALSE,TRUE,within a few hours,94%,80%,0.13,Central Region,CBD Studio spacious serviced
5494971,Grand En Suite 2 Near Orchard,3-storey landed house with nice garden give you space and privacy. Peaceful and quiet location close to nature perfect for relaxation. 7 mins walk to Novena MRT Station makes travel fast and convenient. Spacious suite with private bath is a luxury.,https://a0.muscache.com/pictures/88445617/757b0c6d_original.jpg,Novena,1.31778,103.84769,Private room in home,Private room,4,1 private bath,1,2,111,92,208,4.8,4.79,4.84,4.87,4.89,4.76,4.66,FALSE,FALSE,,,,1.75,Central Region,Novena private room
5551665,"HVIr1-Holland Village Condo, 1 min away from MRT","Term - minimum 90 days stay ( URA compliance)<br />Swoop into Singapore’s alluring “Bohemian” enclave right in the heart of Holland Village. A hot spot for expatriates around the world, our modernly designed apartments, situated just beside Holland Village MRT and major bus-stops, features amenities that allow you to sit back, relax and take a breather. Term of Stay - 90 Days",https://a0.muscache.com/pictures/69147750/eee909e3_original.jpg,Bukit Timah,1.31269,103.79714,Private room in condo,Private room,1,1 shared bath,1,1,67,92,15,4.67,4.5,4.5,5,5,4.93,4.43,FALSE,FALSE,within an hour,100%,80%,0.13,Central Region,HVIr1Holl
